SCRUB_DC_NO,YEAR,WEEK,SCRUB_CATEGORY_NO
3,2021,41,165
3,2021,41,166
3,2021,41,167
3,2021,41,168
3,2021,41,169
3,2021,41,170
3,2021,41,171
3,2021,41,172
3,2021,41,173
3,2021,41,174
3,2021,41,175
3,2021,41,176
3,2021,41,177
3,2021,41,178
3,2021,41,179
3,2021,41,180
3,2021,41,181
3,2021,41,182
3,2021,41,183
3,2021,41,184
3,2021,41,185
3,2021,41,186
3,2021,41,187
3,2021,41,188
3,2021,41,189
3,2021,41,190
3,2021,41,191
3,2021,41,192
3,2021,41,193
3,2021,41,194
3,2021,41,195
3,2021,41,196
3,2021,41,197
3,2021,41,198
3,2021,41,199
3,2021,41,200
3,2021,41,201
3,2021,41,202
3,2021,41,203
3,2021,41,204
3,2021,41,205
3,2021,41,206
3,2021,41,207
3,2021,41,208
3,2021,41,209
3,2021,41,210
3,2021,41,211
3,2021,41,212
3,2021,41,213
3,2021,41,214
3,2021,41,215
3,2021,41,216
3,2021,41,217
3,2021,41,218
3,2021,41,219
3,2021,41,220
3,2021,41,221
3,2021,41,222
3,2021,41,223
3,2021,41,224
3,2021,41,225
3,2021,41,226
3,2021,41,227
3,2021,41,228
3,2021,41,229
3,2021,41,230
3,2021,41,231
3,2021,41,232
3,2021,41,233
3,2021,41,234
3,2021,41,235
3,2021,41,236
3,2021,41,237
3,2021,41,238
3,2021,41,239
3,2021,41,240
3,2021,41,241
3,2021,41,242
3,2021,41,243
3,2021,41,244
3,2021,41,245
3,2021,41,246
3,2021,41,247
3,2021,41,248
3,2021,41,249
3,2021,41,250
3,2021,41,251
3,2021,41,252
3,2021,41,253
3,2021,41,254
3,2021,41,255
3,2021,41,256
3,2021,41,257
3,2021,41,258
3,2021,41,259
3,2021,41,260
3,2021,41,261
3,2021,41,262
3,2021,41,263
3,2021,41,264
3,2021,41,265
3,2021,41,266
3,2021,41,267
3,2021,41,268
3,2021,41,269
3,2021,41,270
3,2021,41,271
3,2021,41,273
3,2021,41,274
3,2021,41,275
3,2021,41,276
3,2021,41,277
3,2021,41,278
3,2021,41,279
3,2021,41,280
3,2021,41,281
3,2021,41,283
3,2021,41,284
3,2021,41,286
3,2021,41,287
3,2021,41,288
3,2021,41,289
3,2021,41,290
3,2021,41,291
3,2021,41,292
3,2021,41,294
3,2021,41,295
3,2021,41,296
3,2021,41,297
3,2021,41,298
3,2021,41,299
3,2021,41,300
3,2021,41,301
3,2021,41,302
3,2021,41,303
3,2021,41,304
3,2021,41,305
3,2021,41,306
3,2021,41,307
3,2021,41,308
3,2021,41,309
3,2021,41,310
3,2021,41,311
3,2021,41,312
3,2021,41,313
3,2021,41,314
3,2021,41,315
3,2021,41,316
3,2021,41,317
3,2021,41,318
3,2021,41,319
3,2021,41,320
3,2021,41,321
3,2021,41,324
3,2021,41,327
3,2021,41,329
3,2021,41,330
3,2021,41,331
3,2021,41,332
3,2021,41,333
3,2021,41,334
3,2021,41,336
3,2021,41,340
3,2021,41,341
3,2021,41,344
3,2021,41,347
3,2021,41,282
3,2021,41,343
3,2021,41,78
3,2021,41,293
3,2021,41,323
3,2021,41,342
3,2021,41,346
3,2021,41,272
3,2021,41,335
3,2021,41,285
3,2021,41,345
3,2021,41,322
3,2021,41,338
3,2021,41,325
3,2021,41,326
3,2021,41,337
3,2021,41,328
3,2021,42,1
3,2021,42,2
3,2021,42,3
3,2021,42,4
3,2021,42,5
3,2021,42,6
3,2021,42,7
3,2021,42,8
3,2021,42,9
3,2021,42,10
3,2021,42,11
3,2021,42,12
3,2021,42,13
3,2021,42,14
3,2021,42,15
3,2021,42,16
3,2021,42,17
3,2021,42,18
3,2021,42,19
3,2021,42,20
3,2021,42,21
3,2021,42,22
3,2021,42,23
3,2021,42,24
3,2021,42,25
3,2021,42,26
3,2021,42,27
3,2021,42,28
3,2021,42,29
3,2021,42,30
3,2021,42,31
3,2021,42,32
3,2021,42,33
3,2021,42,34
3,2021,42,35
3,2021,42,36
3,2021,42,37
3,2021,42,38
3,2021,42,39
3,2021,42,40
3,2021,42,41
3,2021,42,42
3,2021,42,43
3,2021,42,44
3,2021,42,45
3,2021,42,46
3,2021,42,47
3,2021,42,48
3,2021,42,49
3,2021,42,50
3,2021,42,51
3,2021,42,52
3,2021,42,53
3,2021,42,54
3,2021,42,55
3,2021,42,56
3,2021,42,57
3,2021,42,58
3,2021,42,59
3,2021,42,60
3,2021,42,61
3,2021,42,62
3,2021,42,63
3,2021,42,64
3,2021,42,65
3,2021,42,66
3,2021,42,67
3,2021,42,68
3,2021,42,69
3,2021,42,70
3,2021,42,71
3,2021,42,72
3,2021,42,73
3,2021,42,74
3,2021,42,75
3,2021,42,76
3,2021,42,77
3,2021,42,79
3,2021,42,80
3,2021,42,81
3,2021,42,82
3,2021,42,83
3,2021,42,84
3,2021,42,85
3,2021,42,86
3,2021,42,87
3,2021,42,88
3,2021,42,89
3,2021,42,90
3,2021,42,91
3,2021,42,92
3,2021,42,93
3,2021,42,94
3,2021,42,95
3,2021,42,96
3,2021,42,97
3,2021,42,98
3,2021,42,99
3,2021,42,100
3,2021,42,101
3,2021,42,102
3,2021,42,103
3,2021,42,104
3,2021,42,105
3,2021,42,106
3,2021,42,107
3,2021,42,108
3,2021,42,109
3,2021,42,110
3,2021,42,111
3,2021,42,112
3,2021,42,113
3,2021,42,114
3,2021,42,115
3,2021,42,116
3,2021,42,117
3,2021,42,118
3,2021,42,119
3,2021,42,120
3,2021,42,121
3,2021,42,122
3,2021,42,123
3,2021,42,124
3,2021,42,125
3,2021,42,126
3,2021,42,127
3,2021,42,128
3,2021,42,129
3,2021,42,130
3,2021,42,131
3,2021,42,132
3,2021,42,133
3,2021,42,134
3,2021,42,135
3,2021,42,136
3,2021,42,137
3,2021,42,138
3,2021,42,139
3,2021,42,140
3,2021,42,141
3,2021,42,142
3,2021,42,143
3,2021,42,144
3,2021,42,145
3,2021,42,146
3,2021,42,147
3,2021,42,148
3,2021,42,149
3,2021,42,150
3,2021,42,151
3,2021,42,152
3,2021,42,153
3,2021,42,154
3,2021,42,155
3,2021,42,156
3,2021,42,157
3,2021,42,158
3,2021,42,159
3,2021,42,160
3,2021,42,161
3,2021,42,162
3,2021,42,163
3,2021,42,164
3,2021,42,165
3,2021,42,166
3,2021,42,167
3,2021,42,168
3,2021,42,169
3,2021,42,170
3,2021,42,171
3,2021,42,172
3,2021,42,173
3,2021,42,174
3,2021,42,175
3,2021,42,176
3,2021,42,177
3,2021,42,178
3,2021,42,179
3,2021,42,180
3,2021,42,181
3,2021,42,182
3,2021,42,183
3,2021,42,184
3,2021,42,185
3,2021,42,186
3,2021,42,187
3,2021,42,188
3,2021,42,189
3,2021,42,190
3,2021,42,191
3,2021,42,192
3,2021,42,193
3,2021,42,194
3,2021,42,195
3,2021,42,196
3,2021,42,197
3,2021,42,198
3,2021,42,199
3,2021,42,200
3,2021,42,201
3,2021,42,202
3,2021,42,203
3,2021,42,204
3,2021,42,205
3,2021,42,206
3,2021,42,207
3,2021,42,208
3,2021,42,209
3,2021,42,210
3,2021,42,211
3,2021,42,212
3,2021,42,213
3,2021,42,214
3,2021,42,215
3,2021,42,216
3,2021,42,217
3,2021,42,218
3,2021,42,219
3,2021,42,220
3,2021,42,221
3,2021,42,222
3,2021,42,223
3,2021,42,224
3,2021,42,225
3,2021,42,226
3,2021,42,227
3,2021,42,228
3,2021,42,229
3,2021,42,230
3,2021,42,231
3,2021,42,232
3,2021,42,233
3,2021,42,234
3,2021,42,235
3,2021,42,236
3,2021,42,237
3,2021,42,238
3,2021,42,239
3,2021,42,240
3,2021,42,241
3,2021,42,242
3,2021,42,243
3,2021,42,244
3,2021,42,245
3,2021,42,246
3,2021,42,247
3,2021,42,248
3,2021,42,249
3,2021,42,250
3,2021,42,251
3,2021,42,252
3,2021,42,253
3,2021,42,254
3,2021,42,255
3,2021,42,256
3,2021,42,257
3,2021,42,258
3,2021,42,259
3,2021,42,260
3,2021,42,261
3,2021,42,262
3,2021,42,263
3,2021,42,264
3,2021,42,265
3,2021,42,266
3,2021,42,267
3,2021,42,268
3,2021,42,269
3,2021,42,270
3,2021,42,271
3,2021,42,273
3,2021,42,274
3,2021,42,275
3,2021,42,276
3,2021,42,277
3,2021,42,278
3,2021,42,279
3,2021,42,280
3,2021,42,281
3,2021,42,283
3,2021,42,284
3,2021,42,286
3,2021,42,287
3,2021,42,288
3,2021,42,289
3,2021,42,290
3,2021,42,291
3,2021,42,292
3,2021,42,294
3,2021,42,295
3,2021,42,296
3,2021,42,297
3,2021,42,298
3,2021,42,299
3,2021,42,300
3,2021,42,301
3,2021,42,302
3,2021,42,303
3,2021,42,304
3,2021,42,305
3,2021,42,306
3,2021,42,307
3,2021,42,308
3,2021,42,309
3,2021,42,310
3,2021,42,311
3,2021,42,312
3,2021,42,313
3,2021,42,314
3,2021,42,315
3,2021,42,316
3,2021,42,317
3,2021,42,318
3,2021,42,319
3,2021,42,320
3,2021,42,321
3,2021,42,324
3,2021,42,327
3,2021,42,329
3,2021,42,330
3,2021,42,331
3,2021,42,332
3,2021,42,333
3,2021,42,334
3,2021,42,336
3,2021,42,340
3,2021,42,341
3,2021,42,344
3,2021,42,347
3,2021,42,282
3,2021,42,343
3,2021,42,78
3,2021,42,293
3,2021,42,323
3,2021,42,342
3,2021,42,346
3,2021,42,272
3,2021,42,335
3,2021,42,285
3,2021,42,345
3,2021,42,322
3,2021,42,338
3,2021,42,325
3,2021,42,326
3,2021,42,337
3,2021,42,328
3,2021,43,1
3,2021,43,2
3,2021,43,3
3,2021,43,4
3,2021,43,5
3,2021,43,6
3,2021,43,7
3,2021,43,8
3,2021,43,9
3,2021,43,10
3,2021,43,11
3,2021,43,12
3,2021,43,13
3,2021,43,14
3,2021,43,15
3,2021,43,16
3,2021,43,17
3,2021,43,18
3,2021,43,19
3,2021,43,20
3,2021,43,21
3,2021,43,22
3,2021,43,23
3,2021,43,24
3,2021,43,25
3,2021,43,26
3,2021,43,27
3,2021,43,28
3,2021,43,29
3,2021,43,30
3,2021,43,31
3,2021,43,32
3,2021,43,33
3,2021,43,34
3,2021,43,35
3,2021,43,36
3,2021,43,37
3,2021,43,38
3,2021,43,39
3,2021,43,40
3,2021,43,41
3,2021,43,42
3,2021,43,43
3,2021,43,44
3,2021,43,45
3,2021,43,46
3,2021,43,47
3,2021,43,48
3,2021,43,49
3,2021,43,50
3,2021,43,51
3,2021,43,52
3,2021,43,53
3,2021,43,54
3,2021,43,55
3,2021,43,56
3,2021,43,57
3,2021,43,58
3,2021,43,59
3,2021,43,60
3,2021,43,61
3,2021,43,62
3,2021,43,63
3,2021,43,64
3,2021,43,65
3,2021,43,66
3,2021,43,67
3,2021,43,68
3,2021,43,69
3,2021,43,70
3,2021,43,71
3,2021,43,72
3,2021,43,73
3,2021,43,74
3,2021,43,75
3,2021,43,76
3,2021,43,77
3,2021,43,79
3,2021,43,80
3,2021,43,81
3,2021,43,82
3,2021,43,83
3,2021,43,84
3,2021,43,85
3,2021,43,86
3,2021,43,87
3,2021,43,88
3,2021,43,89
3,2021,43,90
3,2021,43,91
3,2021,43,92
3,2021,43,93
3,2021,43,94
3,2021,43,95
3,2021,43,96
3,2021,43,97
3,2021,43,98
3,2021,43,99
3,2021,43,100
3,2021,43,101
3,2021,43,102
3,2021,43,103
3,2021,43,104
3,2021,43,105
3,2021,43,106
3,2021,43,107
3,2021,43,108
3,2021,43,109
3,2021,43,110
3,2021,43,111
3,2021,43,112
3,2021,43,113
3,2021,43,114
3,2021,43,115
3,2021,43,116
3,2021,43,117
3,2021,43,118
3,2021,43,119
3,2021,43,120
3,2021,43,121
3,2021,43,122
3,2021,43,123
3,2021,43,124
3,2021,43,125
3,2021,43,126
3,2021,43,127
3,2021,43,128
3,2021,43,129
3,2021,43,130
3,2021,43,131
3,2021,43,132
3,2021,43,133
3,2021,43,134
3,2021,43,135
3,2021,43,136
3,2021,43,137
3,2021,43,138
3,2021,43,139
3,2021,43,140
3,2021,43,141
3,2021,43,142
3,2021,43,143
3,2021,43,144
3,2021,43,145
3,2021,43,146
3,2021,43,147
3,2021,43,148
3,2021,43,149
3,2021,43,150
3,2021,43,151
3,2021,43,152
3,2021,43,153
3,2021,43,154
3,2021,43,155
3,2021,43,156
3,2021,43,157
3,2021,43,158
3,2021,43,159
3,2021,43,160
3,2021,43,161
3,2021,43,162
3,2021,43,163
3,2021,43,164
3,2021,43,165
3,2021,43,166
3,2021,43,167
3,2021,43,168
3,2021,43,169
3,2021,43,170
3,2021,43,171
3,2021,43,172
3,2021,43,173
3,2021,43,174
3,2021,43,175
3,2021,43,176
3,2021,43,177
3,2021,43,178
3,2021,43,179
3,2021,43,180
3,2021,43,181
3,2021,43,182
3,2021,43,183
3,2021,43,184
3,2021,43,185
3,2021,43,186
3,2021,43,187
3,2021,43,188
3,2021,43,189
3,2021,43,190
3,2021,43,191
3,2021,43,192
3,2021,43,193
3,2021,43,194
3,2021,43,195
3,2021,43,196
3,2021,43,197
3,2021,43,198
3,2021,43,199
3,2021,43,200
3,2021,43,201
3,2021,43,202
3,2021,43,203
3,2021,43,204
3,2021,43,205
3,2021,43,206
3,2021,43,207
3,2021,43,208
3,2021,43,209
3,2021,43,210
3,2021,43,211
3,2021,43,212
3,2021,43,213
3,2021,43,214
3,2021,43,215
3,2021,43,216
3,2021,43,217
3,2021,43,218
3,2021,43,219
3,2021,43,220
3,2021,43,221
3,2021,43,222
3,2021,43,223
3,2021,43,224
3,2021,43,225
3,2021,43,226
3,2021,43,227
3,2021,43,228
3,2021,43,229
3,2021,43,230
3,2021,43,231
3,2021,43,232
3,2021,43,233
3,2021,43,234
3,2021,43,235
3,2021,43,236
3,2021,43,237
3,2021,43,238
3,2021,43,239
3,2021,43,240
3,2021,43,241
3,2021,43,242
3,2021,43,243
3,2021,43,244
3,2021,43,245
3,2021,43,246
3,2021,43,247
3,2021,43,248
3,2021,43,249
3,2021,43,250
3,2021,43,251
3,2021,43,252
3,2021,43,253
3,2021,43,254
3,2021,43,255
3,2021,43,256
3,2021,43,257
3,2021,43,258
3,2021,43,259
3,2021,43,260
3,2021,43,261
3,2021,43,262
3,2021,43,263
3,2021,43,264
3,2021,43,265
3,2021,43,266
3,2021,43,267
3,2021,43,268
3,2021,43,269
3,2021,43,270
3,2021,43,271
3,2021,43,273
3,2021,43,274
3,2021,43,275
3,2021,43,276
3,2021,43,277
3,2021,43,278
3,2021,43,279
3,2021,43,280
3,2021,43,281
3,2021,43,283
3,2021,43,284
3,2021,43,286
3,2021,43,287
3,2021,43,288
3,2021,43,289
3,2021,43,290
3,2021,43,291
3,2021,43,292
3,2021,43,294
3,2021,43,295
3,2021,43,296
3,2021,43,297
3,2021,43,298
3,2021,43,299
3,2021,43,300
3,2021,43,301
3,2021,43,302
3,2021,43,303
3,2021,43,304
3,2021,43,305
3,2021,43,306
3,2021,43,307
3,2021,43,308
3,2021,43,309
3,2021,43,310
3,2021,43,311
3,2021,43,312
3,2021,43,313
3,2021,43,314
3,2021,43,315
3,2021,43,316
3,2021,43,317
3,2021,43,318
3,2021,43,319
3,2021,43,320
3,2021,43,321
3,2021,43,324
3,2021,43,327
3,2021,43,329
3,2021,43,330
3,2021,43,331
3,2021,43,332
3,2021,43,333
3,2021,43,334
3,2021,43,336
3,2021,43,340
3,2021,43,341
3,2021,43,344
3,2021,43,347
3,2021,43,282
3,2021,43,343
3,2021,43,78
3,2021,43,293
3,2021,43,323
3,2021,43,342
3,2021,43,346
3,2021,43,272
3,2021,43,335
3,2021,43,285
3,2021,43,345
3,2021,43,322
3,2021,43,338
3,2021,43,325
3,2021,43,326
3,2021,43,337
3,2021,43,328
3,2021,44,1
3,2021,44,2
3,2021,44,3
3,2021,44,4
3,2021,44,5
3,2021,44,6
3,2021,44,7
3,2021,44,8
3,2021,44,9
3,2021,44,10
3,2021,44,11
3,2021,44,12
3,2021,44,13
3,2021,44,14
3,2021,44,15
3,2021,44,16
3,2021,44,17
3,2021,44,18
3,2021,44,19
3,2021,44,20
3,2021,44,21
3,2021,44,22
3,2021,44,23
3,2021,44,24
3,2021,44,25
3,2021,44,26
3,2021,44,27
3,2021,44,28
3,2021,44,29
3,2021,44,30
3,2021,44,31
3,2021,44,32
3,2021,44,33
3,2021,44,34
3,2021,44,35
3,2021,44,36
3,2021,44,37
3,2021,44,38
3,2021,44,39
3,2021,44,40
3,2021,44,41
3,2021,44,42
3,2021,44,43
3,2021,44,44
3,2021,44,45
3,2021,44,46
3,2021,44,47
3,2021,44,48
3,2021,44,49
3,2021,44,50
3,2021,44,51
3,2021,44,52
3,2021,44,53
3,2021,44,54
3,2021,44,55
3,2021,44,56
3,2021,44,57
3,2021,44,58
3,2021,44,59
3,2021,44,60
3,2021,44,61
3,2021,44,62
3,2021,44,63
3,2021,44,64
3,2021,44,65
3,2021,44,66
3,2021,44,67
3,2021,44,68
3,2021,44,69
3,2021,44,70
3,2021,44,71
3,2021,44,72
3,2021,44,73
3,2021,44,74
3,2021,44,75
3,2021,44,76
3,2021,44,77
3,2021,44,79
3,2021,44,80
3,2021,44,81
3,2021,44,82
3,2021,44,83
3,2021,44,84
3,2021,44,85
3,2021,44,86
3,2021,44,87
3,2021,44,88
3,2021,44,89
3,2021,44,90
3,2021,44,91
3,2021,44,92
3,2021,44,93
3,2021,44,94
3,2021,44,95
3,2021,44,96
3,2021,44,97
3,2021,44,98
3,2021,44,99
3,2021,44,100
3,2021,44,101
3,2021,44,102
3,2021,44,103
3,2021,44,104
3,2021,44,105
3,2021,44,106
3,2021,44,107
3,2021,44,108
3,2021,44,109
3,2021,44,110
3,2021,44,111
3,2021,44,112
3,2021,44,113
3,2021,44,114
3,2021,44,115
3,2021,44,116
3,2021,44,117
3,2021,44,118
3,2021,44,119
3,2021,44,120
3,2021,44,121
3,2021,44,122
3,2021,44,123
3,2021,44,124
3,2021,44,125
3,2021,44,126
3,2021,44,127
3,2021,44,128
3,2021,44,129
3,2021,44,130
3,2021,44,131
3,2021,44,132
3,2021,44,133
3,2021,44,134
3,2021,44,135
3,2021,44,136
3,2021,44,137
3,2021,44,138
3,2021,44,139
3,2021,44,140
3,2021,44,141
3,2021,44,142
3,2021,44,143
3,2021,44,144
3,2021,44,145
3,2021,44,146
3,2021,44,147
3,2021,44,148
3,2021,44,149
3,2021,44,150
3,2021,44,151
3,2021,44,152
3,2021,44,153
3,2021,44,154
3,2021,44,155
3,2021,44,156
3,2021,44,157
3,2021,44,158
3,2021,44,159
3,2021,44,160
3,2021,44,161
3,2021,44,162
3,2021,44,163
3,2021,44,164
3,2021,44,165
3,2021,44,166
3,2021,44,167
3,2021,44,168
3,2021,44,169
3,2021,44,170
3,2021,44,171
3,2021,44,172
3,2021,44,173
3,2021,44,174
3,2021,44,175
3,2021,44,176
3,2021,44,177
3,2021,44,178
3,2021,44,179
3,2021,44,180
3,2021,44,181
3,2021,44,182
3,2021,44,183
3,2021,44,184
3,2021,44,185
3,2021,44,186
3,2021,44,187
3,2021,44,188
3,2021,44,189
3,2021,44,190
3,2021,44,191
3,2021,44,192
3,2021,44,193
3,2021,44,194
3,2021,44,195
3,2021,44,196
3,2021,44,197
3,2021,44,198
3,2021,44,199
3,2021,44,200
3,2021,44,201
3,2021,44,202
3,2021,44,203
3,2021,44,204
3,2021,44,205
3,2021,44,206
3,2021,44,207
3,2021,44,208
3,2021,44,209
3,2021,44,210
3,2021,44,211
3,2021,44,212
3,2021,44,213
3,2021,44,214
3,2021,44,215
3,2021,44,216
3,2021,44,217
3,2021,44,218
3,2021,44,219
3,2021,44,220
3,2021,44,221
3,2021,44,222
3,2021,44,223
3,2021,44,224
3,2021,44,225
3,2021,44,226
3,2021,44,227
3,2021,44,228
3,2021,44,229
3,2021,44,230
3,2021,44,231
3,2021,44,232
3,2021,44,233
3,2021,44,234
3,2021,44,235
3,2021,44,236
3,2021,44,237
3,2021,44,238
3,2021,44,239
3,2021,44,240
3,2021,44,241
3,2021,44,242
3,2021,44,243
3,2021,44,244
3,2021,44,245
3,2021,44,246
3,2021,44,247
3,2021,44,248
3,2021,44,249
3,2021,44,250
3,2021,44,251
3,2021,44,252
3,2021,44,253
3,2021,44,254
3,2021,44,255
3,2021,44,256
3,2021,44,257
3,2021,44,258
3,2021,44,259
3,2021,44,260
3,2021,44,261
3,2021,44,262
3,2021,44,263
3,2021,44,264
3,2021,44,265
3,2021,44,266
3,2021,44,267
3,2021,44,268
3,2021,44,269
3,2021,44,270
3,2021,44,271
3,2021,44,273
3,2021,44,274
3,2021,44,275
3,2021,44,276
3,2021,44,277
3,2021,44,278
3,2021,44,279
3,2021,44,280
3,2021,44,281
3,2021,44,283
3,2021,44,284
3,2021,44,286
3,2021,44,287
3,2021,44,288
3,2021,44,289
3,2021,44,290
3,2021,44,291
3,2021,44,292
3,2021,44,294
3,2021,44,295
3,2021,44,296
3,2021,44,297
3,2021,44,298
3,2021,44,299
3,2021,44,300
3,2021,44,301
3,2021,44,302
3,2021,44,303
3,2021,44,304
3,2021,44,305
3,2021,44,306
3,2021,44,307
3,2021,44,308
3,2021,44,309
3,2021,44,310
3,2021,44,311
3,2021,44,312
3,2021,44,313
3,2021,44,314
3,2021,44,315
3,2021,44,316
3,2021,44,317
3,2021,44,318
3,2021,44,319
3,2021,44,320
3,2021,44,321
3,2021,44,324
3,2021,44,327
3,2021,44,329
3,2021,44,330
3,2021,44,331
3,2021,44,332
3,2021,44,333
3,2021,44,334
3,2021,44,336
3,2021,44,340
3,2021,44,341
3,2021,44,344
3,2021,44,347
3,2021,44,282
3,2021,44,343
3,2021,44,78
3,2021,44,293
3,2021,44,323
3,2021,44,342
3,2021,44,346
3,2021,44,272
3,2021,44,335
3,2021,44,285
3,2021,44,345
3,2021,44,322
3,2021,44,338
3,2021,44,325
3,2021,44,326
3,2021,44,337
3,2021,44,328
3,2021,45,1
3,2021,45,2
3,2021,45,3
3,2021,45,4
3,2021,45,5
3,2021,45,6
3,2021,45,7
3,2021,45,8
3,2021,45,9
3,2021,45,10
3,2021,45,11
3,2021,45,12
3,2021,45,13
3,2021,45,14
3,2021,45,15
3,2021,45,16
3,2021,45,17
3,2021,45,18
3,2021,45,19
3,2021,45,20
3,2021,45,21
3,2021,45,22
3,2021,45,23
3,2021,45,24
3,2021,45,25
3,2021,45,26
3,2021,45,27
3,2021,45,28
3,2021,45,29
3,2021,45,30
3,2021,45,31
3,2021,45,32
3,2021,45,33
3,2021,45,34
3,2021,45,35
3,2021,45,36
3,2021,45,37
3,2021,45,38
3,2021,45,39
3,2021,45,40
3,2021,45,41
3,2021,45,42
3,2021,45,43
3,2021,45,44
3,2021,45,45
3,2021,45,46
3,2021,45,47
3,2021,45,48
3,2021,45,49
3,2021,45,50
3,2021,45,51
3,2021,45,52
3,2021,45,53
3,2021,45,54
3,2021,45,55
3,2021,45,56
3,2021,45,57
3,2021,45,58
3,2021,45,59
3,2021,45,60
3,2021,45,61
3,2021,45,62
3,2021,45,63
3,2021,45,64
3,2021,45,65
3,2021,45,66
3,2021,45,67
3,2021,45,68
3,2021,45,69
3,2021,45,70
3,2021,45,71
3,2021,45,72
3,2021,45,73
3,2021,45,74
3,2021,45,75
3,2021,45,76
3,2021,45,77
3,2021,45,79
3,2021,45,80
3,2021,45,81
3,2021,45,82
3,2021,45,83
3,2021,45,84
3,2021,45,85
3,2021,45,86
3,2021,45,87
3,2021,45,88
3,2021,45,89
3,2021,45,90
3,2021,45,91
3,2021,45,92
3,2021,45,93
3,2021,45,94
3,2021,45,95
3,2021,45,96
3,2021,45,97
3,2021,45,98
3,2021,45,99
3,2021,45,100
3,2021,45,101
3,2021,45,102
3,2021,45,103
3,2021,45,104
3,2021,45,105
3,2021,45,106
3,2021,45,107
3,2021,45,108
3,2021,45,109
3,2021,45,110
3,2021,45,111
3,2021,45,112
3,2021,45,113
3,2021,45,114
3,2021,45,115
3,2021,45,116
3,2021,45,117
3,2021,45,118
3,2021,45,119
3,2021,45,120
3,2021,45,121
3,2021,45,122
3,2021,45,123
3,2021,45,124
3,2021,45,125
3,2021,45,126
3,2021,45,127
3,2021,45,128
3,2021,45,129
3,2021,45,130
3,2021,45,131
3,2021,45,132
3,2021,45,133
3,2021,45,134
3,2021,45,135
3,2021,45,136
3,2021,45,137
3,2021,45,138
3,2021,45,139
3,2021,45,140
3,2021,45,141
3,2021,45,142
3,2021,45,143
3,2021,45,144
3,2021,45,145
3,2021,45,146
3,2021,45,147
3,2021,45,148
3,2021,45,149
3,2021,45,150
3,2021,45,151
3,2021,45,152
3,2021,45,153
3,2021,45,154
3,2021,45,155
3,2021,45,156
3,2021,45,157
3,2021,45,158
3,2021,45,159
3,2021,45,160
3,2021,45,161
3,2021,45,162
3,2021,45,163
3,2021,45,164
3,2021,45,165
3,2021,45,166
3,2021,45,167
3,2021,45,168
3,2021,45,169
3,2021,45,170
3,2021,45,171
3,2021,45,172
3,2021,45,173
3,2021,45,174
3,2021,45,175
3,2021,45,176
3,2021,45,177
3,2021,45,178
3,2021,45,179
3,2021,45,180
3,2021,45,181
3,2021,45,182
3,2021,45,183
3,2021,45,184
3,2021,45,185
3,2021,45,186
3,2021,45,187
3,2021,45,188
3,2021,45,189
3,2021,45,190
3,2021,45,191
3,2021,45,192
3,2021,45,193
3,2021,45,194
3,2021,45,195
3,2021,45,196
3,2021,45,197
3,2021,45,198
3,2021,45,199
3,2021,45,200
3,2021,45,201
3,2021,45,202
3,2021,45,203
3,2021,45,204
3,2021,45,205
3,2021,45,206
3,2021,45,207
3,2021,45,208
3,2021,45,209
3,2021,45,210
3,2021,45,211
3,2021,45,212
3,2021,45,213
3,2021,45,214
3,2021,45,215
3,2021,45,216
3,2021,45,217
3,2021,45,218
3,2021,45,219
3,2021,45,220
3,2021,45,221
3,2021,45,222
3,2021,45,223
3,2021,45,224
3,2021,45,225
3,2021,45,226
3,2021,45,227
3,2021,45,228
3,2021,45,229
3,2021,45,230
3,2021,45,231
3,2021,45,232
3,2021,45,233
3,2021,45,234
3,2021,45,235
3,2021,45,236
3,2021,45,237
3,2021,45,238
3,2021,45,239
3,2021,45,240
3,2021,45,241
3,2021,45,242
3,2021,45,243
3,2021,45,244
3,2021,45,245
3,2021,45,246
3,2021,45,247
3,2021,45,248
3,2021,45,249
3,2021,45,250
3,2021,45,251
3,2021,45,252
3,2021,45,253
3,2021,45,254
3,2021,45,255
3,2021,45,256
3,2021,45,257
3,2021,45,258
3,2021,45,259
3,2021,45,260
3,2021,45,261
3,2021,45,262
3,2021,45,263
3,2021,45,264
3,2021,45,265
3,2021,45,266
3,2021,45,267
3,2021,45,268
3,2021,45,269
3,2021,45,270
3,2021,45,271
3,2021,45,273
3,2021,45,274
3,2021,45,275
3,2021,45,276
3,2021,45,277
3,2021,45,278
3,2021,45,279
3,2021,45,280
3,2021,45,281
3,2021,45,283
3,2021,45,284
3,2021,45,286
3,2021,45,287
3,2021,45,288
3,2021,45,289
3,2021,45,290
3,2021,45,291
3,2021,45,292
3,2021,45,294
3,2021,45,295
3,2021,45,296
3,2021,45,297
3,2021,45,298
3,2021,45,299
3,2021,45,300
3,2021,45,301
3,2021,45,302
3,2021,45,303
3,2021,45,304
3,2021,45,305
3,2021,45,306
3,2021,45,307
3,2021,45,308
3,2021,45,309
3,2021,45,310
3,2021,45,311
3,2021,45,312
3,2021,45,313
3,2021,45,314
3,2021,45,315
3,2021,45,316
3,2021,45,317
3,2021,45,318
3,2021,45,319
3,2021,45,320
3,2021,45,321
3,2021,45,324
3,2021,45,327
3,2021,45,329
3,2021,45,330
3,2021,45,331
3,2021,45,332
3,2021,45,333
3,2021,45,334
3,2021,45,336
3,2021,45,340
3,2021,45,341
3,2021,45,344
3,2021,45,347
3,2021,45,282
